Date,Person_ID,Age,Gender,Total_Sleep_Hours,Sleep_Quality,Exercise_Mins_Day,Caffeine_Intake,Screen_Time_Before_Bed,Work_Hours,Productivity_Score,Mood_Score,Stress_Level
2024-03-04,4949,53,Other,487,2,67,226,129,9,9,10,5
2024-06-27,7413,59,Female,514,5,83,71,100,4,10,5,1
2024-06-09,2605,50,Female,783,1,10,34,166,5,10,8,5
2024-05-30,2659,49,Female,619,5,79,171,1,4,9,6,7
2024-08-08,2360,26,Female,666,1,31,288,63,4,2,2,7
2024-01-26,2333,58,Female,779,10,79,129,59,9,3,3,9
2024-11-14,8046,32,Female,938,9,71,285,35,7,5,2,4
2024-09-10,9699,51,Male,485,8,49,36,119,4,6,1,1
2024-11-06,2177,32,Female,691,2,11,1,177,7,7,4,4
2024-02-26,9781,27,Male,634,4,55,9,146,8,7,9,4
2024-01-04,2376,18,Male,748,7,60,94,40,1,6,6,9
2024-12-16,5211,31,Male,651,6,58,9,24,6,1,5,9
2024-11-22,4561,42,Male,792,9,14,245,175,1,8,1,1
2024-01-21,4791,43,Male,548,8,50,245,127,5,5,5,6
2024-03-22,9533,35,Other,649,1,8,185,157,8,2,10,9
2024-05-03,5451,43,Female,49,4,22,8,44,4,3,9,3
2024-01-27,9120,29,Male,884,4,76,154,28,4,8,10,3
2024-10-20,8420,56,Other,815,9,51,161,34,1,2,1,9
2024-10-01,5054,58,Female,542,6,68,150,88,7,5,4,10
2024-06-04,4183,31,Male,765,4,0,25,32,4,10,5,7
2024-03-04,4096,25,Female,784,5,58,116,163,6,1,2,4
2024-08-15,9391,42,Female,763,9,45,3,140,9,9,3,7
2024-04-05,3214,18,Other,903,7,30,226,162,8,6,7,5
2024-05-01,9604,25,Female,652,7,31,61,172,6,3,10,7
2024-05-12,7299,39,Female,942,7,76,201,95,4,4,6,9
2024-03-17,9734,56,Female,884,6,87,199,14,1,6,7,9
2024-08-10,7061,46,Other,685,1,50,64,100,8,4,6,1
2024-08-26,8603,53,Male,883,10,73,174,2,4,5,8,1
2024-08-11,3026,29,Female,613,10,77,139,89,1,8,1,1
2024-12-13,5604,58,Female,535,5,60,120,42,1,2,7,6
2024-08-16,4768,32,Other,841,2,24,21,158,8,2,7,6
2024-07-05,3444,41,Male,692,2,47,170,5,5,4,8,6
2024-11-17,1713,37,Male,591,4,0,218,14,7,6,2,5
2024-11-24,4762,49,Male,754,3,36,48,58,1,5,5,6
2024-02-03,1328,51,Female,906,4,5,177,108,1,9,2,1
2024-10-29,6568,52,Male,949,4,55,56,32,1,2,8,4
2024-12-17,1195,46,Male,57,9,26,176,164,8,7,4,5
2024-12-19,9186,54,Female,60,9,55,79,13,1,1,4,7
2024-02-27,9287,38,Male,65,4,70,80,141,4,6,10,7
2024-06-08,2630,33,Other,918,9,61,285,139,4,3,5,7
2024-10-27,9425,24,Male,795,4,17,5,83,9,4,7,4
2024-06-10,8267,24,Male,474,8,39,216,132,9,3,2,9
2024-02-23,8050,52,Other,93,7,68,53,2,8,8,2,2
2024-12-15,7071,22,Female,938,9,43,288,55,6,2,1,1
2024-10-15,1971,56,Male,923,1,37,141,89,1,7,7,8
2024-03-16,8506,26,Other,905,6,27,125,91,9,10,6,5
2024-09-17,6220,58,Male,608,9,28,205,165,6,4,8,2
2024-06-13,3513,50,Female,467,5,86,233,144,6,5,4,7
2024-04-03,2750,41,Female,485,3,7,295,12,5,2,8,9
2024-05-09,8951,31,Male,691,6,63,252,5,1,6,1,5
2024-08-14,4135,46,Other,868,9,79,132,142,9,4,5,7
2024-02-04,3467,32,Female,552,6,31,296,169,4,8,3,6
2024-10-24,8927,54,Other,46,6,26,104,174,4,7,7,2
2024-02-29,5907,23,Other,581,1,12,152,124,7,1,8,9
2024-03-09,6047,57,Male,572,10,7,72,44,1,9,6,10
2024-04-10,2382,41,Male,868,8,16,239,92,9,2,8,5
2024-09-08,2290,52,Male,841,3,59,1,67,7,5,8,2
2024-03-23,8209,45,Male,73,9,89,132,14,9,4,10,5
2024-05-22,3804,53,Other,519,7,46,181,30,9,2,7,3
2024-01-28,1265,44,Male,587,5,62,98,163,7,2,4,8
2024-09-23,1178,35,Other,545,3,8,299,94,1,9,7,7
2024-11-04,8275,53,Other,80,8,72,256,105,8,5,9,7
2024-09-01,1065,53,Female,882,1,71,191,43,7,4,2,8
2024-08-19,2832,48,Female,595,2,47,10,135,7,2,8,8
2024-01-21,7184,28,Female,911,9,51,198,75,4,2,1,6
2024-03-25,4948,58,Other,811,8,54,215,92,1,2,9,3
2024-04-03,7883,40,Female,825,10,75,168,7,1,9,5,9
2024-12-11,7258,41,Other,891,2,17,28,1,6,7,2,5
2024-04-19,9870,26,Male,699,7,74,21,48,5,10,4,4
2024-10-04,3424,57,Male,496,3,56,33,72,8,4,2,10
2024-02-04,7630,28,Male,936,2,7,242,20,9,1,5,6
2024-05-01,4402,51,Other,753,3,36,276,119,7,3,1,3
2024-05-20,1140,33,Other,615,9,31,148,111,1,8,1,4
2024-10-14,5426,28,Male,924,4,63,205,31,1,2,10,3
2024-01-21,9487,59,Female,83,9,3,98,141,1,5,4,7
2024-12-06,6190,30,Male,565,10,28,92,5,4,9,2,6
2024-12-16,6554,54,Female,743,5,35,13,22,4,10,7,10
2024-01-10,8107,55,Male,751,7,31,126,47,5,10,10,7
2024-09-11,7745,20,Male,709,10,19,296,81,8,6,10,9
2024-09-08,3584,58,Male,484,9,82,178,132,7,1,8,4
2024-09-06,6414,23,Other,74,3,28,158,65,4,9,6,3
2024-08-29,6860,27,Female,869,9,35,255,66,9,9,7,7
2024-08-09,3631,27,Male,794,5,84,128,161,9,5,3,8
2024-07-11,1877,23,Male,631,9,30,35,104,9,7,1,5
2024-07-04,5883,30,Male,885,4,74,117,65,6,3,7,4
2024-07-08,6935,45,Female,485,5,29,64,68,1,2,8,2
2024-11-30,1152,47,Male,546,6,14,31,19,4,3,1,3
2024-12-10,4153,18,Other,893,1,28,200,84,6,2,4,9
2024-12-25,7450,49,Male,703,10,9,87,179,7,1,5,6
2024-06-25,6482,39,Male,573,8,72,90,175,9,2,6,3
2024-09-27,2009,47,Male,664,5,29,281,84,7,9,8,8
2024-09-09,3768,51,Female,683,4,8,122,37,1,10,3,4
2024-06-17,7200,59,Male,498,7,75,181,164,1,2,6,10
2024-08-05,3930,34,Other,888,10,84,151,155,9,1,2,5
2024-12-04,7286,18,Other,694,9,23,190,131,1,9,3,6
2024-02-27,3086,42,Male,936,2,60,227,154,9,1,10,4
2024-08-08,9495,49,Other,497,7,6,208,126,5,2,6,2
2024-08-14,1912,36,Other,685,8,39,143,160,4,9,2,2
2024-04-13,7443,55,Other,774,8,5,114,11,8,8,10,6
2024-10-31,1177,33,Female,886,8,40,67,58,1,10,7,10
2024-12-22,3201,21,Female,823,9,22,276,102,4,5,9,1
2024-06-04,8601,20,Other,547,10,51,68,45,1,9,3,10
2024-08-05,4967,27,Other,742,3,45,43,153,5,2,4,8
2024-05-13,5121,32,Other,931,6,52,100,77,1,2,6,2
2024-07-30,2903,34,Female,784,8,65,0,30,1,4,10,8
2024-08-01,6193,50,Male,788,9,80,98,113,5,4,1,1
2024-02-05,4724,21,Other,803,9,72,153,23,5,9,4,9
2024-07-16,2195,33,Male,936,4,23,130,113,6,6,2,8
2024-02-11,8772,21,Male,831,8,44,34,171,7,9,9,5
2024-05-04,8022,25,Other,812,9,19,24,38,1,9,5,8
2024-01-04,1315,39,Female,608,1,21,192,138,6,7,6,8
2024-08-31,1711,31,Other,726,6,0,19,163,9,2,3,7
2024-12-05,6032,58,Other,764,1,24,208,173,1,1,5,5
2024-02-24,1362,27,Male,628,7,75,295,177,1,4,4,10
2024-09-24,8805,18,Other,767,5,81,251,160,4,7,8,5
2024-10-08,6477,52,Male,729,1,67,278,105,7,1,4,3
2024-01-30,3944,36,Other,466,2,5,218,164,7,2,1,9
2024-06-10,6017,53,Other,56,4,26,188,164,8,2,8,4
2024-05-09,4032,46,Female,686,3,14,288,179,5,9,6,3
2024-06-30,5801,35,Other,759,2,83,83,82,7,6,5,6
2024-09-07,6604,46,Other,784,5,63,3,93,4,4,8,8
2024-03-21,8979,20,Other,54,5,23,43,113,8,7,6,8
2024-01-14,5557,54,Male,58,8,36,203,2,7,5,4,1
2024-04-22,4726,56,Male,734,1,72,298,130,1,5,3,5
2024-06-24,6577,40,Other,78,5,75,145,104,1,4,5,7
2024-09-11,6350,28,Female,555,9,15,282,99,1,5,7,5
2024-01-31,9812,52,Other,473,1,81,48,40,1,5,7,7
2024-02-01,1944,34,Other,495,7,66,166,88,5,1,3,6
2024-07-19,3052,36,Male,646,6,12,156,79,4,4,2,6
2024-10-04,8816,49,Male,755,8,29,105,81,9,8,5,1
2024-07-24,6337,53,Other,832,3,85,283,19,9,2,9,8
2024-04-06,6238,43,Other,771,9,10,267,34,5,7,7,1
2024-06-03,5196,18,Other,667,1,34,233,159,1,7,4,3
2024-03-26,5715,59,Male,637,10,68,184,147,1,5,3,3
2024-08-15,4172,56,Other,466,4,24,249,111,7,7,1,8
2024-06-23,9184,55,Other,659,9,2,147,104,1,4,10,5
2024-02-28,3864,47,Male,711,1,12,124,157,1,2,5,9
2024-02-13,1423,41,Other,488,4,58,21,156,6,4,1,5
2024-02-14,8637,34,Other,793,2,81,154,148,1,4,3,9
2024-12-15,2990,19,Male,481,3,20,77,78,1,9,10,4
2024-02-24,1841,34,Female,531,1,74,224,79,7,10,1,6
2024-08-20,8749,53,Other,843,3,60,83,85,1,7,9,3
2024-01-24,3764,59,Male,671,2,34,95,49,1,10,6,1
2024-04-11,9880,19,Female,552,7,8,26,136,5,4,4,3
2024-05-30,8234,20,Female,512,10,39,255,17,5,7,3,9
2024-08-10,2921,55,Male,678,8,76,118,84,7,4,5,8
2024-08-14,4357,45,Male,693,3,33,102,116,8,10,3,10
2024-08-11,6767,23,Male,549,10,11,193,127,4,1,1,4
2024-11-12,6464,18,Other,902,7,15,271,41,1,9,8,10
2024-02-11,9440,20,Other,763,9,36,23,25,9,3,7,6
2024-05-07,8261,54,Male,821,6,35,79,97,9,5,4,1
2024-10-14,5572,42,Other,457,6,19,177,87,8,8,3,7
2024-10-21,4341,22,Other,534,1,80,0,108,1,7,2,1
2024-02-27,3925,47,Male,861,1,66,60,64,6,9,8,5
2024-12-22,1203,51,Male,673,5,62,43,27,5,10,1,9
2024-02-26,8887,35,Male,892,10,44,107,45,1,9,1,9
2024-07-14,2883,29,Male,658,3,32,57,127,8,4,2,10
2024-10-24,9989,49,Other,514,10,47,18,82,1,7,8,2
2024-09-17,8791,41,Female,694,6,75,202,126,1,10,1,1
2024-04-20,9051,25,Male,943,4,57,244,172,1,7,2,1
2024-06-20,4394,18,Female,638,7,76,186,165,1,5,10,1
2024-01-13,8461,41,Male,471,8,31,220,164,7,9,6,9
2024-04-16,4266,39,Female,503,10,48,176,169,4,6,2,5
2024-06-27,1397,27,Male,93,1,86,271,23,8,7,9,7
2024-12-07,5000,58,Female,695,8,60,163,125,1,1,5,3
2024-02-16,1819,49,Other,934,5,55,85,169,5,1,3,1
2024-05-05,4006,54,Female,878,3,82,224,64,4,3,6,6
2024-07-26,3759,20,Male,573,3,36,244,83,4,9,7,1
2024-11-04,9965,24,Female,783,3,24,195,114,8,3,2,9
2024-11-23,6460,47,Male,755,6,21,98,169,8,10,9,8
2024-06-16,7487,58,Male,601,6,41,32,62,6,9,4,3
2024-01-06,9582,26,Male,559,3,19,57,59,7,3,7,4
2024-09-22,2063,26,Male,857,4,4,167,145,1,3,10,5
2024-05-27,4770,38,Female,858,9,67,115,137,7,3,9,5
2024-12-31,5678,55,Other,946,10,59,283,155,6,7,3,4
2024-02-07,2937,29,Other,565,9,28,106,141,6,2,7,7
2024-12-18,5090,33,Male,783,9,11,89,73,6,1,3,8
2024-05-15,3205,43,Other,836,2,50,49,44,1,1,3,1
2024-10-04,9544,22,Female,872,10,81,235,87,1,3,6,7
2024-10-21,7485,58,Other,896,9,27,235,63,4,7,2,8
2024-01-25,6240,55,Other,46,4,75,293,100,1,4,3,1
2024-02-06,2605,37,Female,669,8,10,87,86,9,5,3,2
2024-11-30,4910,20,Other,834,4,43,124,102,6,8,10,3
2024-11-26,6971,47,Male,948,2,12,110,162,8,8,1,10
2024-08-03,1602,35,Female,56,10,4,160,123,1,1,4,1
2024-01-13,7040,19,Male,806,10,36,128,59,5,10,8,4
2024-05-26,1551,23,Female,746,5,36,216,138,5,8,1,8
2024-03-27,1595,49,Other,823,7,12,105,48,9,5,9,7
2024-02-20,4808,22,Female,782,5,22,73,113,8,8,4,3
2024-12-04,6810,19,Male,508,5,79,211,2,9,2,5,4
2024-03-04,1529,51,Female,623,2,63,66,109,7,5,6,8
2024-07-29,1132,22,Female,839,4,56,103,162,1,7,8,9
2024-06-15,1894,41,Other,792,6,57,0,170,1,2,5,7
2024-12-11,9126,58,Female,808,5,69,231,142,7,2,7,4
2024-11-08,2615,40,Other,906,7,14,240,78,1,4,6,1
2024-12-21,4669,40,Male,722,7,41,159,141,1,5,2,9
2024-06-21,7047,20,Other,681,7,67,124,95,9,8,8,7
2024-06-21,1886,27,Male,499,2,16,260,24,5,6,3,7
2024-05-07,1531,22,Other,943,10,39,144,100,1,9,7,2
2024-08-28,5744,59,Male,703,2,84,215,13,1,8,6,10
2024-09-09,7414,46,Female,804,5,9,131,61,5,6,10,8
2024-12-01,4655,45,Female,551,2,16,155,171,6,7,8,3
2024-02-18,9511,45,Other,455,2,15,172,136,1,1,8,8
2024-11-12,9898,33,Other,532,7,36,204,170,9,5,1,3
2024-06-26,3889,22,Male,525,1,88,245,136,9,4,9,6
2024-12-06,8496,58,Male,531,9,50,207,176,9,5,3,6
2024-03-19,4978,57,Female,657,6,19,149,47,6,5,1,3
2024-03-14,6180,30,Other,765,2,69,52,138,6,10,4,7
2024-03-28,1397,52,Other,873,8,43,299,127,7,10,7,9
2024-05-04,7947,33,Male,57,4,18,12,16,1,6,2,2
2024-04-28,9775,31,Female,893,10,55,58,31,4,6,2,6
2024-02-06,7240,56,Female,935,1,56,69,179,8,5,2,5
2024-01-18,5379,21,Female,624,9,19,221,37,5,2,7,3
2024-12-15,8081,21,Male,667,5,25,188,137,9,6,8,5
2024-01-21,6794,24,Female,608,2,14,236,23,7,8,8,8
2024-12-09,4687,51,Male,875,5,42,281,52,1,8,9,9
2024-07-17,4755,59,Other,481,3,24,209,58,1,8,8,2
2024-05-13,3923,51,Male,872,6,62,133,52,1,5,9,5
2024-11-25,6575,40,Female,902,3,78,177,95,6,10,1,9
2024-06-10,6612,22,Female,589,5,53,224,40,5,2,6,3
2024-12-21,4365,45,Male,511,3,12,136,115,1,2,3,9
2024-12-16,7200,33,Other,816,6,18,126,3,7,9,9,1
2024-06-16,4726,58,Male,562,9,52,98,168,4,5,8,4
2024-03-25,9572,40,Other,802,9,43,44,116,1,10,1,6
2024-08-09,5983,43,Female,629,4,34,264,103,1,2,8,3
2024-11-25,3347,23,Male,801,6,32,84,109,8,1,5,5
2024-03-04,5661,19,Female,452,2,79,184,46,5,4,4,5
2024-07-28,6978,54,Female,785,8,48,238,34,7,8,3,7
2024-10-23,5502,48,Male,556,9,21,131,76,8,5,8,10
2024-04-26,7765,51,Other,821,4,51,54,36,1,3,9,5
2024-07-22,6330,51,Other,813,5,83,188,74,5,7,10,7
2024-12-31,9970,19,Male,474,8,53,158,52,6,9,10,4
2024-10-26,1900,59,Female,804,5,1,181,83,8,10,3,8
2024-04-01,1104,32,Other,82,5,62,46,110,9,7,5,2
2024-11-15,1859,29,Male,539,10,46,80,120,7,10,5,9
2024-10-21,1673,54,Male,562,8,17,152,105,8,2,3,10
2024-07-13,2522,43,Female,815,2,16,119,45,9,2,8,9
2024-02-25,9199,41,Female,574,6,16,130,8,6,2,4,3
2024-12-04,6839,50,Male,67,9,32,237,17,5,1,1,2
2024-04-17,8116,51,Other,66,10,24,288,36,1,4,9,3
2024-11-20,7327,43,Other,934,5,38,207,150,4,10,5,5
2024-10-27,7797,58,Female,687,3,74,10,162,6,6,1,3
2024-06-28,8020,49,Female,516,8,67,142,96,5,10,7,1
2024-01-17,3926,33,Other,535,3,45,115,104,7,7,4,1
2024-08-16,5547,32,Other,451,8,41,23,109,8,2,3,3
2024-11-19,2674,30,Female,877,8,37,258,112,6,3,4,6
2024-02-08,3712,57,Male,792,8,53,97,103,6,4,1,7
2024-02-06,1105,38,Female,862,7,55,107,8,7,2,2,1
2024-09-01,6407,19,Male,656,10,44,153,20,8,3,8,9
2024-05-18,8190,50,Male,74,6,41,122,156,7,9,3,6
2024-10-30,2637,30,Other,948,9,54,106,140,5,5,4,5
2024-01-25,6156,36,Other,756,6,82,198,33,7,3,1,10
2024-08-28,6978,55,Female,859,8,20,245,89,9,3,10,1
2024-05-29,3493,33,Male,835,8,22,167,73,1,10,7,4
2024-10-25,5434,22,Female,881,8,13,296,169,7,1,2,4
2024-01-28,3642,18,Other,779,5,13,79,119,1,2,3,3
2024-09-16,4206,30,Male,731,10,0,137,102,1,9,8,3
2024-08-05,6516,47,Female,884,10,86,266,61,5,1,8,1
2024-08-30,6192,27,Male,873,7,76,246,86,7,8,5,10
2024-10-23,8010,45,Female,614,8,39,189,14,5,3,8,9
2024-02-17,7332,58,Male,485,2,83,65,79,5,1,3,6
2024-07-01,9427,34,Male,804,5,59,299,118,1,4,1,6
2024-07-14,9524,37,Other,60,5,11,216,78,1,8,4,6
2024-07-06,7909,55,Female,731,6,74,1,24,7,5,8,4
2024-03-09,5599,33,Female,806,3,81,3,114,1,9,5,4
2024-01-16,6929,58,Female,77,2,14,51,165,1,9,4,3
2024-08-02,9302,56,Male,547,8,53,162,100,7,2,2,4
2024-12-20,8752,47,Other,636,8,18,25,150,6,10,9,7
2024-07-20,8715,48,Other,85,6,65,180,117,9,5,8,5
2024-01-12,6241,52,Male,577,8,80,167,71,4,2,9,8
2024-12-17,7897,30,Female,915,1,46,229,100,7,10,3,6
2024-12-05,9141,45,Female,598,8,35,168,7,1,6,4,1
2024-11-10,5637,54,Other,46,7,82,50,62,4,7,8,5
2024-05-08,5452,52,Other,552,10,12,117,85,1,1,3,9
2024-08-13,6348,20,Male,917,3,10,172,159,4,10,3,4
2024-07-21,6160,30,Male,862,1,71,118,31,5,4,9,3
2024-12-03,6334,46,Female,541,8,18,66,114,7,9,5,9
2024-02-22,3384,42,Male,895,9,48,43,47,4,6,10,5
2024-05-10,6529,51,Male,566,4,37,79,131,1,7,4,10
2024-12-17,6132,22,Female,588,5,59,287,172,7,4,4,5
2024-02-06,8840,35,Other,838,6,0,216,147,1,6,6,2
2024-03-03,8652,20,Male,559,1,14,4,173,8,7,3,7
2024-02-11,2738,47,Female,772,3,84,186,152,6,5,9,4
2024-08-08,6166,52,Other,74,9,57,22,130,5,9,5,4
2024-02-17,2914,35,Male,562,8,60,4,29,1,10,7,4
2024-01-27,9318,24,Other,484,5,4,198,85,4,8,3,2
2024-08-27,4595,59,Other,568,6,86,257,25,6,6,9,3
2024-01-30,2932,57,Other,728,6,58,27,121,9,3,5,1
2024-07-12,1018,37,Male,782,6,52,162,99,7,3,9,8
2024-07-07,2585,46,Male,94,1,39,199,115,7,4,9,10
2024-04-14,8636,22,Female,561,7,45,190,139,5,3,7,1
2024-09-14,6750,48,Male,517,7,36,28,34,1,10,4,3
2024-03-08,1130,29,Other,741,6,28,51,114,9,3,9,3
2024-06-11,4415,24,Other,547,5,5,230,81,4,10,1,2
2024-03-22,8068,32,Female,573,7,2,210,0,9,2,7,1
2024-03-16,5355,42,Other,636,3,84,94,99,9,8,7,7
2024-08-21,2721,50,Male,588,3,60,188,94,9,8,9,5
2024-09-22,3902,34,Female,604,9,48,3,89,1,6,7,3
2024-06-17,9948,57,Other,939,8,29,154,39,4,10,8,6
2024-12-06,7005,18,Female,806,6,44,104,39,1,2,2,5
2024-07-12,1058,48,Female,64,7,85,198,65,6,8,7,6
2024-06-21,3709,34,Male,813,5,2,8,68,1,1,10,8
2024-12-03,1997,21,Male,543,6,64,88,53,8,10,5,6
2024-09-03,1984,38,Female,596,2,89,103,126,1,9,8,6
2024-12-09,2218,43,Male,624,9,45,205,129,4,4,1,6
2024-12-17,4915,54,Male,687,3,4,98,24,7,9,10,7
2024-12-03,1897,27,Female,735,10,6,20,96,7,4,2,7
2024-02-01,3044,20,Male,495,3,3,285,69,7,8,2,5
2024-10-06,4954,45,Male,785,9,39,178,128,6,5,4,10
2024-06-02,2447,20,Female,803,6,72,281,129,1,5,6,3
2024-02-04,2137,55,Male,755,4,13,117,164,1,3,5,4
2024-07-31,5208,50,Other,481,9,19,37,134,1,7,10,8
2024-12-27,6493,37,Male,489,10,51,136,162,8,10,7,2
2024-01-25,6351,29,Female,873,3,51,80,123,4,6,3,10
2024-06-30,2855,33,Other,835,1,63,280,36,1,9,7,8
2024-09-09,4138,56,Other,73,10,11,50,165,5,10,9,7
2024-04-03,7140,39,Other,555,4,4,237,120,6,6,5,10
2024-02-12,6623,22,Other,486,10,36,153,169,6,7,3,3
2024-09-24,7166,28,Female,815,9,69,173,143,1,5,5,9
2024-11-09,5114,49,Female,743,9,69,148,116,5,1,1,3
2024-04-23,2729,53,Male,949,5,68,296,173,4,8,1,1
2024-12-05,4207,20,Male,671,9,88,216,113,1,4,2,7
2024-08-27,2327,20,Male,849,8,58,16,170,9,4,5,8
2024-02-11,2328,23,Male,817,2,86,68,113,5,2,10,6
2024-02-20,3196,48,Other,818,4,15,75,85,8,8,8,3
2024-01-28,8772,38,Female,737,10,49,213,123,1,3,7,4
2024-03-31,2029,42,Female,464,2,72,67,47,7,5,6,10
2024-11-02,5875,48,Other,711,3,83,182,149,8,2,10,8
2024-08-28,5952,48,Other,643,4,33,41,132,9,3,1,2
2024-10-25,2311,56,Other,904,2,29,265,22,8,8,2,4
2024-04-12,7148,28,Female,679,1,31,82,154,6,9,8,4
2024-03-31,4725,59,Male,477,3,63,205,158,5,4,8,5
2024-01-16,4012,30,Other,617,7,37,156,76,4,10,2,1
2024-06-09,2425,23,Male,669,10,55,19,76,6,1,7,10
2024-04-24,2117,39,Male,825,9,42,259,169,4,9,7,10
2024-12-08,9099,43,Female,548,4,85,199,84,1,4,4,5
2024-06-03,4493,22,Male,475,4,3,164,126,1,5,6,8
2024-05-11,2994,36,Male,543,5,47,281,73,1,7,7,10
2024-11-24,5989,30,Female,462,9,67,256,177,8,9,5,8
2024-03-24,8964,53,Other,566,9,66,29,72,4,9,4,2
2024-09-29,8925,23,Other,89,6,37,242,156,7,1,6,7
2024-05-02,4403,27,Other,86,9,25,6,78,5,3,9,1
2024-08-03,2482,20,Male,847,2,16,176,2,4,8,7,10
2024-12-21,4111,19,Other,677,9,49,122,80,5,4,1,7
2024-04-29,3434,47,Male,789,7,56,52,160,7,6,8,4
2024-01-01,7356,38,Female,524,6,39,169,81,6,9,9,3
2024-09-08,6168,21,Other,455,10,69,292,149,9,7,10,10
2024-04-30,8630,23,Female,555,5,84,209,132,7,10,3,7
2024-03-28,6628,27,Female,857,6,14,114,80,6,6,1,8
2024-01-26,6832,29,Female,454,8,71,223,120,4,6,1,9
2024-03-07,6067,46,Other,575,7,81,153,12,1,8,3,6
2024-02-29,7199,57,Male,692,2,22,54,159,1,8,3,9
2024-08-09,6532,47,Female,804,6,27,224,61,8,7,7,6
2024-02-15,6965,59,Other,732,1,2,257,6,6,5,9,8
2024-10-15,5301,35,Female,783,9,13,231,163,6,2,8,8
2024-03-15,6419,34,Male,917,6,73,27,139,1,8,5,8
2024-11-14,8268,46,Other,483,3,89,231,18,7,2,7,5
2024-05-19,6689,30,Male,928,10,40,274,139,9,10,10,5
2024-03-03,2587,27,Female,862,8,47,271,173,8,9,5,3
2024-03-17,8004,44,Male,62,10,30,85,109,5,4,3,9
2024-02-13,6209,44,Other,878,10,2,220,6,8,1,9,6
2024-03-29,3578,20,Female,893,6,82,172,154,6,3,3,1
2024-02-04,8150,30,Female,733,9,16,100,14,8,1,6,7
2024-07-21,1010,43,Other,537,10,33,89,8,6,7,6,2
2024-09-12,8581,21,Female,925,9,76,76,164,8,6,10,6
2024-05-21,5999,41,Female,705,10,9,116,57,9,7,7,10
2024-06-07,9498,32,Male,929,9,70,251,71,1,3,1,6
2024-07-10,3955,48,Male,784,9,4,249,165,7,6,6,8
2024-10-15,1243,49,Other,812,3,69,182,117,8,5,1,1
2024-04-11,6824,19,Other,679,5,36,290,165,1,2,10,4
2024-04-16,5430,40,Male,466,6,81,155,78,7,4,1,5
2024-01-10,8307,22,Other,795,4,36,147,171,1,6,10,3
2024-03-20,7814,53,Male,55,3,31,120,2,6,9,7,5
2024-11-28,6642,39,Male,793,5,20,18,87,7,2,1,2
2024-02-28,2463,41,Female,765,1,77,141,104,6,4,1,3
2024-01-20,5847,38,Female,685,10,87,114,166,1,6,10,10
2024-02-27,5010,27,Male,762,7,10,109,15,6,9,10,3
2024-09-27,3511,44,Male,749,6,46,111,99,6,9,7,1
2024-08-27,7520,21,Female,681,5,68,258,165,6,8,4,6
2024-06-26,9560,57,Other,588,9,51,32,72,9,5,6,5
2024-11-11,8119,27,Other,864,4,25,183,136,1,8,3,2
2024-07-12,3728,53,Male,518,6,22,79,171,8,10,6,8
2024-08-25,8508,47,Other,479,6,2,224,142,8,6,8,9
2024-04-28,8840,40,Female,836,7,80,299,89,9,8,3,2
2024-12-29,8695,57,Other,729,10,37,57,105,7,4,10,9
2024-04-14,5696,41,Female,481,2,42,32,146,5,10,8,6
2024-09-12,4062,21,Female,887,8,85,55,38,9,7,9,2
2024-05-28,4480,31,Female,786,6,85,230,102,1,4,10,9
2024-04-04,2963,44,Other,906,7,31,266,175,1,4,1,6
2024-05-11,8418,43,Male,67,9,47,291,176,1,9,5,10
2024-08-24,4499,40,Other,602,10,12,128,52,4,7,4,7
2024-05-29,2650,45,Male,781,2,16,37,12,5,9,10,10
2024-11-28,8698,34,Female,474,5,74,196,119,9,2,3,10
2024-01-26,4711,34,Other,844,7,24,219,36,7,1,2,10
2024-12-19,7175,42,Female,785,5,75,240,114,1,6,3,5
2024-02-09,1833,54,Other,595,4,84,201,11,6,3,2,3
2024-08-10,6780,24,Female,926,6,72,11,37,9,7,6,4
2024-10-30,8675,52,Male,589,5,46,257,43,6,7,7,8
2024-04-06,9471,59,Female,589,2,50,88,77,8,8,6,5
2024-03-02,8775,20,Male,461,4,46,110,113,6,4,5,8
2024-01-25,2225,47,Male,76,3,46,240,177,1,10,3,4
2024-06-21,5642,30,Male,605,7,54,199,57,1,3,8,1
2024-10-11,3510,35,Other,455,10,68,89,1,6,5,9,9
2024-12-24,4357,58,Other,628,8,49,36,24,5,3,6,10
2024-08-23,2204,21,Other,73,1,42,117,58,7,2,5,10
2024-11-30,3234,59,Female,452,9,44,178,170,1,8,9,10
2024-06-13,8039,47,Other,719,9,51,270,172,4,9,8,7
2024-04-07,7472,34,Male,913,6,80,86,145,4,9,5,3
2024-01-27,3253,44,Female,854,4,3,145,62,7,4,4,8
2024-09-02,7421,44,Male,736,9,31,126,94,7,7,9,10
2024-10-14,6647,29,Male,849,9,16,25,128,5,9,7,6
2024-08-20,3307,36,Male,74,7,47,37,51,9,2,9,7
2024-11-01,5133,44,Other,596,10,15,78,12,5,4,8,9
2024-06-26,7743,46,Male,868,4,81,73,134,5,2,10,6
2024-09-25,5405,59,Male,72,4,69,260,145,6,5,7,7
2024-07-19,2890,29,Male,475,7,23,8,139,6,9,7,4
2024-01-22,1656,50,Male,796,1,14,282,111,1,8,6,6
2024-03-24,2793,39,Female,615,6,12,0,149,4,9,6,10
2024-03-23,4023,29,Male,647,9,71,211,73,6,10,8,4
2024-06-23,6856,30,Other,758,5,66,104,133,5,3,2,3
2024-10-05,6422,28,Other,502,8,26,72,162,5,2,7,5
